id,budget,revenue,release_year,director
121573,0,0,2013,Eric Walter
159012,0,0,2013,Shaul Schwarz
206284,0,0,2013,Brad J. Silverman
202960,0,0,2013,Andrew Douglas
223202,0,0,2013,Paolo Zucca
152756,0,0,2013,Diablo Cody
213121,0,0,2013,Angus MacLane
167502,0,0,2013,Michel Gondry
209964,0,0,2013,Adolfo Alix Jr.
159024,3000000,0,2013,Chris Nelson
142115,0,0,2013,Alan Brown
173495,0,0,2013,Brian Spitz
159032,0,0,2013,Mike Lerner
158743,0,0,2013,Andrew Bujalski
268207,0,0,2013,Emmanuel Naccache
174678,0,0,2013,Karl Mueller
202604,0,0,2013,Joe Marino
116741,58000000,44000000,2013,Shawn Levy
201550,0,0,2013,Jake Goldberger
190940,0,0,2013,Anurag Kashyap
224087,0,0,2013,Simone Bartesaghi
176088,0,0,2013,Alonso Mayo
172785,0,0,2013,Jessie McCormack
142391,750,0,2013,Thomas Gomez Durham
169642,0,0,2013,Katie Graham
228355,0,0,2013,Anthony D'Souza
233863,0,0,2013,Bob Smeaton
230158,0,0,2013,Will Lovelace
187628,0,0,2013,Måns Mårlind
159770,0,0,2013,Matt Johnson
216790,0,0,2013,Gianfranco Rosi
184149,0,0,2013,Jason Wise
182127,0,37884,2013,Herman Yau
225564,1400000,0,2013,Valérie Lemercier
158752,650,0,2013,Randy Moore
193524,0,729043,2013,Shane Meadows
173491,0,0,2013,Merete Mueller
225703,4500000,0,2013,Jason Friedberg
124623,0,0,2013,Lawrence Shapiro
213417,0,0,2013,Chadd Harbold
190250,0,0,2013,Rob McLellan
203793,30000000,68129518,2013,Fyodor Bondarchuk
141058,0,0,2013,Chris Crow
178850,0,0,2013,Ed Burke
238749,0,0,2013,Jonathan Wright
194121,0,0,2013,Paul Soter
246308,0,0,2013,Marc Bauder
279954,500,0,2013,Connor McGuire
203217,0,0,2013,André Pellenz
160220,348164,0,2013,Laurent Malaquais
228009,0,0,2013,David Higby
224908,0,0,2013,Carl Bessai
173455,0,137460,2013,Tom Berninger
203351,0,0,2013,Jared Cohn
376823,0,0,2013,Chris Bell
231401,0,0,2013,Beth McCarthy-Miller
174323,0,0,2013,Darren Stein
105,19000000,381109762,1985,Robert Zemeckis
2108,1000000,51525171,1985,John Hughes
526,20000000,18432000,1985,Richard Donner
9355,12305523,36230219,1985,George Miller
707,30000000,152427960,1985,John Glen
11976,25000000,15502112,1985,Ridley Scott
9340,19000000,61389680,1985,Richard Donner
10014,3000000,29999213,1985,Jack Sholder
1369,44000000,300400432,1985,George P. Cosmatos
606,31000000,128499205,1985,Sydney Pollack
1374,31000000,300473716,1985,Sylvester Stallone
68,15000000,0,1985,Terry Gilliam
10957,25000000,21288692,1985,Ted Berman
873,15000000,146292009,1985,Steven Spielberg
10999,10000000,57500000,1985,Mark L. Lester
9838,12500000,238227,1985,J. Lee Thompson
10925,4000000,14237000,1985,Dan O'Bannon
9281,12000000,68706993,1985,Peter Weir
11532,0,24467000,1985,John Boorman
10328,0,85313124,1985,Ron Howard
16248,0,7840873,1985,Simon Wincer
11797,9000000,24922237,1985,Tom Holland
11418,0,49364621,1985,Amy Heckerling
10157,0,55600000,1985,Jerry Paris
9626,17900000,6948633,1985,Richard Fleischer
8408,3500000,34000000,1985,George A. Romero
15196,15000000,14643997,1985,Jonathan Lynn
9731,2200000,21930418,1985,Danny Steinmann
13764,50000000,23717291,1985,Jeannot Szwarc
20721,0,20345361,1985,Andrew Davis
10176,1000000,0,1985,Geoff Murphy
12500,1000000,0,1985,Sam Firstenberg
9749,0,0,1985,Michael Ritchie
11814,0,38934048,1985,John Hughes
8879,0,41410568,1985,Clint Eastwood
10849,15000000,10631333,1985,Woody Allen
11177,0,42400000,1985,Peter Bogdanovich
29161,3800000,0,1985,Dario Argento
10303,25000000,96773200,1985,Lewis Teague
11954,25000000,0,1985,Tobe Hooper
1694,900000,2023414,1985,Stuart Gordon
23919,9000000,20518905,1985,James Komack
10905,0,0,1985,Stan Dragoti
14370,0,13000000,1985,Martha Coolidge
8992,0,0,1985,Rob Reiner
9080,0,0,1985,John Landis
24873,0,0,1985,Michael Winner
17824,0,331816,1985,George Bowers
10843,4500000,10609321,1985,Martin Scorsese
5683,6000000,40940662,1985,Tim Burton
2075,0,26657534,1985,John Huston
13667,0,10297601,1985,Savage Steve Holland
12615,0,0,1985,Volker Schlöndorff
10372,0,0,1985,Jim Wheat
1816,0,14202899,1985,Richard Attenborough
10552,0,0,1985,Lewis Teague
11064,20000000,45833132,1985,Walter Hill
15983,0,0,1985,Joseph Zito
11864,0,12303411,1985,Wolfgang Petersen
11509,26000000,0,1985,Lawrence Kasdan
34573,0,0,1985,Harry Harris
45408,0,0,1985,James Glickenhaus
11824,0,0,1985,Rod Daniel
11703,0,0,1985,Hector Babenco
17898,0,0,1985,Daniel Attias
11557,0,37803872,1985,Joel Schumacher
20348,0,0,1985,Kevin Reynolds
21627,3000000,0,1985,Sam Raimi
27590,0,8800000,1985,Jeff Kanew
44191,945000,0,1985,Rafal Zielinski
11904,18000000,0,1985,Barry Levinson
8130,5000000,27400000,1985,Susan Seidelman
19357,0,24689703,1985,Carl Reiner
12775,6500000,0,1985,Paul Verhoeven
14750,0,8692426,1985,Mel Damski
11893,9000000,7936012,1985,Andrei Konchalovsky
35144,0,2135577,1985,Jeremy Kagan
19259,0,0,1985,Nicholas Meyer
26578,0,0,1985,John Schlesinger
16082,0,42160849,1985,Taylor Hackford
13155,25000000,11137801,1985,Walter Murch
25133,0,0,1985,Rudy De Luca
18252,0,4122748,1985,Jonathan R. Betuel
12235,15000000,0,1985,Richard Marquand
27064,5000000,502758,1985,Paul Schrader
29794,0,0,1985,Philippe Mora
10553,0,14393902,1985,Guy Hamilton
19064,3200000,10000000,1985,Howard Storm
14040,0,1400000,1985,John Badham
17663,0,0,1985,Kevin Sullivan
9846,0,17307019,1985,William Friedkin
13938,10000000,25754284,1985,Michael Schultz
18502,1700000,0,1985,Larry Cohen
16263,0,0,1985,Alan Metter
9872,25000000,9873044,1985,Joe Dante
42044,0,0,1985,Claude Lanzmann
11018,24000000,0,1985,Michael Cimino
49370,19000000,12918858,1985,James Bridges
11338,114,6700000,1985,John Landis
24548,11500000,0,1985,Lisa Gottlieb
24742,0,8622757,1985,David Greenwalt
11240,860000,2451545,1985,Stephen Frears
50211,0,0,1985,Gérard Jugnot
12764,2410000,10755447,1985,Lance Hool
15982,0,0,1985,Matthew Robbins
11243,0,0,1985,Arna Selznick
33078,0,0,1985,Peter Greenaway
30069,0,0,1985,Harold Becker
674,150000000,895921036,2005,Mike Newell
272,150000000,374218673,2005,Christopher Nolan
411,180000000,748806957,2005,Andrew Adamson
752,54000000,132511035,2005,James McTeigue
187,40000000,158733820,2005,Robert Rodriguez
118,150000000,474968763,2005,Tim Burton
1895,113000000,850000000,2005,George Lucas
7453,50000000,104478416,2005,Garth Jennings
1635,126000000,162949164,2005,Michael Bay
953,75000000,532680671,2005,Eric Darnell
9738,100000000,330579719,2005,Tim Story
561,100000000,230427240,2005,Francis Lawrence
9522,40000000,285176741,2005,David Dobkin
8202,62000000,52304001,2005,Karyn Kusama
10022,56000000,113006880,2005,Adam Shankman
74,132000000,591739379,2005,Steven Spielberg
1904,85000000,162242962,2005,Rob Marshall
6957,26000000,109449237,2005,Judd Apatow
9982,150000000,314432665,2005,Mark Dindal
8488,70000000,368100420,2005,Andy Tennant
9335,32000000,85167639,2005,Louis Leterrier
2313,0,0,2005,Ben Younger
11283,25000000,122489822,2005,Kirk Jones
1495,130000000,211643158,2005,Ridley Scott
4379,43000000,154749918,2005,Robert Luketic
254,207000000,550000000,2005,Peter Jackson
4551,53000000,95226116,2005,F. Gary Gray
11968,50000000,44434439,2005,John Stockwell
4348,28000000,121147947,2005,Joe Wright
142,14000000,178043761,2005,Ang Lee
9928,75000000,260696994,2005,Chris Wedge
13417,0,0,2005,Saul Blinkoff
11679,87000000,71073932,2005,Lee Tamahori
9779,25000000,39053061,2005,Ken Kwapis
787,110000000,478207520,2005,Doug Liman
8923,0,3154346,2005,Lexi Alexander
1656,75000000,142400065,2005,Martin Campbell
1830,42000000,24127895,2005,Andrew Niccol
6795,65000000,64321501,2005,Jon Favreau
9947,43000000,56681566,2005,Rob Bowman
10320,0,161451538,2005,Hideo Nakata
3933,40000000,117195061,2005,Tim Burton
533,30000000,192452832,2005,Steve Box
2800,70000000,88933562,2005,Rob Reiner
14174,2200000,0,2005,Clément Virgo
9667,29000000,21126225,2005,John Maybury
25,72000000,96889998,2005,Sam Mendes
9392,0,0,2005,Neil Marshall
16320,39000000,38869464,2005,Joss Whedon
215,4000000,152925093,2005,Darren Lynn Bousman
9007,58000000,102854431,2005,Mark Waters
11451,50000000,66002004,2005,Angela Robinson
9621,57000000,52034889,2005,Cameron Crowe
20760,0,0,2005,Michael LaBash
8292,45000000,92374674,2005,John Singleton
1690,4800000,80578934,2005,Eli Roth
5236,15000000,15785148,2005,Shane Black
921,88000000,108539911,2005,Ron Howard
116,15000000,85306374,2005,Woody Allen
10982,15000000,51053787,2005,Cory Edwards
11096,25000000,122644820,2005,John Polson
9722,85000000,131426169,2005,Nora Ephron
11931,0,83073883,2005,Curtis Hanson
8274,10000000,0,2005,Steve Rash
8814,60000000,55987321,2005,Andrzej Bartkowiak
10033,0,50817508,2005,Roger Kumble
9641,60000000,129181830,2005,Adam Shankman
11431,30000000,50451307,2005,Bobby Farrelly
11648,30000000,58405313,2005,Gary David Goldberg
9777,20000000,7535331,2005,John Madden
179,80000000,162944923,2005,Sydney Pollack
4442,88000000,105316267,2005,Terry Gilliam
1947,30000000,18618284,2005,Lasse Hallström
2026,52000000,77944725,2005,Florent-Emilio Siri
6519,50000000,110803676,2005,Jay Chandrasekhar
612,70000000,130358911,2005,Steven Spielberg
8643,19000000,144216468,2005,Scott Derrickson
9388,6500000,24793509,2005,Jason Reitman
11453,22000000,22400154,2005,Mike Bigelow
231,50000000,94000000,2005,Stephen Gaghan
10214,84000000,0,2005,Lawrence Guterman
8999,22000000,57479076,2005,Mikael Håfström
257,50000000,42093706,2005,Roman Polanski
9913,43000000,91974818,2005,Iain Softley
5289,12000000,10289,2005,Tony Giglio
6439,30000000,93772522,2005,Frederik Du Chau
3291,7000000,54600000,2005,George Clooney
7214,30000000,76669806,2005,Thomas Carter
59,32000000,60740827,2005,David Cronenberg
10065,19000000,108047131,2005,Andrew Douglas
7552,100000000,202026112,2005,Dean Parisot
10027,45000000,50871113,2005,Louis Leterrier
7233,45000000,16809014,2005,Steve Carr
11638,35000000,68915888,2005,Kevin Rodney Sullivan
9687,169000,18564702,2005,Niall Johnson
9910,35000000,30526509,2005,D.J. Caruso
7873,2000000,5967038,2005,David Ayer
9315,55000000,223387299,2005,Robert Schwentke
8978,30000000,35294470,2005,Jean-François Richet
15648,0,0,2005,Mark Rosman
308,10000000,45742101,2005,Jim Jarmusch
6963,20000000,12482775,2005,Gore Verbinski
10851,0,0,2005,Guy Ritchie
9885,1000000,27762648,2005,Greg McLean
11683,15000000,46770602,2005,George A. Romero
10040,0,0,2005,John Pasquin
10070,0,658573,2005,John Gulager
69,28000000,186438883,2005,James Mangold
9043,0,0,2005,Thomas Bezucha
8976,30000000,42886719,2005,Nigel Cole
10060,40000000,46442528,2005,Jim Sheridan
9981,45000000,56070433,2005,Jesse Dylan
14517,4000000,866999,2005,Dave McKean
10012,35000000,19294901,2005,Wes Craven
8066,50000000,8342132,2005,Marc Forster
13374,25000000,27645491,2005,Tim Fywell
9291,82000000,190320568,2005,Peter Segal
7553,3000000,18637690,2005,Rob McKittrick
11637,32000000,97918663,2005,Brian Levant
10077,80000000,5989640,2005,Peter Hyams
7515,0,0,2005,Hunter Richards
9753,9000000,0,2005,Stewart Raffill
791,18000000,46201432,2005,Rupert Wainwright
10048,135000000,76932943,2005,Rob Cohen
6961,15000000,47175038,2005,Clare Kilner
168705,25000000,2405420,2005,Uwe Boll
9912,25000000,0,2005,Roger Donaldson
1420,0,0,2005,Neil Jordan
9681,0,37691644,2005,Lasse Hallström
24556,0,0,2005,Charles Grosvenor
7364,130000000,119269486,2005,Breck Eisner
9515,10000000,17297244,2005,Richard Shepard
398,7000000,49084830,2005,Bennett Miller
14175,35000000,19478106,2005,Gary Chapman
1985,25000000,82466670,2005,Fernando Meirelles
1544,0,2455831,2005,Ol Parker
2652,950000,7022209,2005,David Slade
10066,40000000,68766121,2005,Jaume Collet-Serra
13922,80000000,10166502,2005,John Dahl
9923,50000000,22944502,2005,Tony Scott
20077,0,0,2005,Michael Goguen
18500,0,0,2005,David M. Evans
14177,25000000,36351350,2005,Bille Woodruff
9074,0,12382362,2005,Les Mayfield
16367,0,0,2005,Julian Jarrold
14199,50000000,69425966,2005,Robert Rodriguez
15657,0,0,2005,Brian Smith
15487,25000000,15431177,2005,Bill Paxton
16553,0,1117920,2005,Mark Levin
10064,0,0,2005,David J. Burke
10292,3500000,0,2005,Mary Lambert
8053,15000000,12036149,2005,Tommy Lee Jones
9721,13000000,0,2005,Simon Fellows
12591,0,0,2005,David Steiman
10092,1000000,10047674,2005,Jeff Wadlow
9763,30000000,27610873,2005,Danny Cannon
11804,10000000,91196419,2005,Geoffrey Sax
13020,0,0,2005,Alex Gibney
9270,475000,3919254,2005,Rian Johnson
12700,30000000,251495,2005,Paul Schrader
42246,0,0,2005,Bill Kopp
11400,30000000,30536013,2005,Terrence Malick
1951,14200000,674918,2005,Lars von Trier
27902,0,0,2005,Randal Kleiser
11459,35000000,86369815,2005,Mike Mitchell
9813,900000,381420,2005,Jamie Babbit
11460,26000000,57891803,2005,Wes Craven
11348,0,0,2005,Jaume Balagueró
9927,0,40442437,2005,Barry W. Blaustein
20910,0,0,2005,Kirk R. Thatcher
10008,0,0,2005,Courtney Solomon
24615,0,0,2005,Tim Maltby
22473,0,0,2005,Joshua Michael Stern
13994,0,2945242,2005,John Turturro
5471,0,92076,2005,Sturla Gunnarsson
340,7000000,2697930,2005,Liev Schreiber
10258,0,0,2005,Gary Trousdale
15906,0,0,2005,Greg Richardson
21705,0,0,2005,Eric Fogel
17113,1500000,712294,2005,Rebecca Miller
13499,45000000,72028752,2005,Raja Gosnell
13682,0,0,2005,Frank Nissen
14057,9000000,0,2005,Bart Freundlich
17124,0,0,2005,Jay Lowi
13933,0,0,2005,Mark Andrews
9899,45000000,38058335,2005,Susan Stroman
9724,0,0,2005,Paul Mayeda Berges
14375,818418,4851244,2005,Michele Placido
17035,0,0,2005,Michael Traeger
10476,8000000,22201636,2005,Craig Brewer
546,1000000,13350369,2005,Duncan Tucker
10913,0,0,2005,Thomas Vinterberg
1696,0,0,2005,Rob Zombie
26985,2000000,0,2005,Kieth Merrill
12142,20000000,10442808,2005,Uwe Boll
8968,20000000,67192859,2005,Stephen Kay
1826,13000000,23727301,2005,Cédric Klapisch
15258,0,0,2005,Paul Provenza
11559,12000000,0,2005,Terry Gilliam
14695,9000000,0,2005,Barbara Kopple
27594,11000000,0,2005,Stefan Schwartz
17455,4000000,0,2005,Rick Bota
21481,0,0,2005,Stuart Gillard
29293,6000000,0,2005,Michael Hurst
9921,0,0,2005,Lee Daniels
16456,0,0,2005,Lance Mungia
7295,0,0,2005,J.S. Cardone
1665,0,1928985,2005,Gus Van Sant
12699,5000000,0,2005,Rick Bota
9042,30000000,15007991,2005,Bruce Hunt
1833,40000000,31670620,2005,Chris Columbus
30238,0,0,2005,Shaun Monson
13679,0,0,2005,Michel Ocelot
15124,12000000,0,2005,Baltasar Kormákur
16048,0,0,2005,Jessica Nilsson
501,0,0,2005,Werner Herzog
10707,1500000,11098131,2005,Noah Baumbach
20558,0,0,2005,Joe Sichta
41508,0,0,2005,Lajos Koltai
9729,25000000,0,2005,Atom Egoyan
8332,1900000,0,2005,Christian Alvart
9968,18000000,0,2005,Mark Mylod
67,0,3357075,2005,Hany Abu-Assad
28201,0,0,2005,David Yates
10845,3000000,0,2005,Tim Sullivan
14180,15000000,0,2005,Anthony Hickox
35320,0,0,2005,William Dear
14166,0,0,2005,Marcos Siega
20969,0,0,2005,Ki-hwan Oh
20215,0,0,2005,Anthony C. Ferrante
12228,2000000,653621,2005,Fenton Bailey
1546,0,1919197,2005,Mike Mills
14544,0,0,2005,Malcolm D. Lee
18882,7500000,143000,2005,Brett Leonard
16411,1549000,7096000,2005,Andrew Lau
11421,0,0,2005,Jean-Marc Vallée
58462,0,0,2005,Kevin Bacon
17186,0,3102550,2005,Steve Boyum
19803,0,0,2005,Marcos Siega
14457,0,0,2005,Dave Payne
16455,20000000,0,2005,Dave Borthwick
2287,0,0,2005,David LaChapelle
10263,4750000,206871,2005,Jeremy Haft
28366,0,0,2005,Stephen Fung
6473,0,0,2005,Marcus Adams
2610,10284523,11588205,2005,Anand Tucker
19495,25000000,0,2005,Sergei Bodrov Jr.
9701,35000000,25224242,2005,Niki Caro
13557,0,0,2005,Mike Mendez
8382,0,0,2005,Don E. FauntLeRoy
26138,0,0,2005,Lee Myung-Se
13393,0,0,2005,Çağan Irmak
1622,0,793604,2005,Dominik Moll
16186,0,0,2005,Darren Grant
65215,0,0,2005,Pete Michels
15624,450000,973525,2005,Hans Canosa
7870,8000000,852872,2005,David Jacobson
55504,0,0,2005,Francine McDougall
23478,12000000,84967,2005,Petter Næss
13341,30000000,34252847,2005,Richard Linklater
8008,0,0,2005,Alison Murray
24123,0,0,2005,Nisha Ganatra
21891,0,0,2005,Dana Lustig
124673,0,0,2005,Craig R. Baxley
1444,0,0,2005,Phil Morrison
24546,15000000,0,2005,Mink 
12920,0,0,2005,John Gatins
19109,0,0,2005,Pat Holden
72240,0,0,2005,Tom McLoughlin
15493,16398,0,2005,Timo Vuorensola
18191,10,0,2005,Stuart Gordon
38559,0,0,2005,James Steven Sadwith
45887,0,0,2005,Neill Blomkamp
5145,0,0,2005,Nick Love
17880,14000000,32645546,2005,Wayne Wang
11604,0,0,2005,Jérôme Salle
22747,0,0,2005,Gary Sinyor
9787,25000000,13411957,2005,Catherine Hardwicke
5171,0,0,2005,Coline Serreau
16608,2000000,5048693,2005,John Hillcoat
10773,0,0,2005,Stephen Frears
7182,0,0,2005,Jim Gillespie
10846,35000000,0,2005,Roberto Benigni
30178,0,0,2005,Audu Paden
31446,0,0,2005,Jon Jones
9700,9600000,4386236,2005,Andy García
12261,9000000,0,2005,Michael Bregman
19082,2000000,0,2005,Martin Scorsese
19166,6000000,0,2005,Steven R. Monroe
10579,3500000,0,2005,Patrick Lussier
9009,30000000,25473093,2005,Walter Salles
11788,0,0,2005,Tom Hooper
1382,0,0,2005,Miranda July
24702,72000,0,2005,Sheldon Wilson
9005,0,0,2005,Harold Ramis
19583,0,0,2005,Griffin Dunne
20981,50000,0,2005,Andrew Leman
148,5000000,0,2005,Isabel Coixet
14597,0,0,2005,Charles Sturridge
13919,0,0,2005,Arie Posin
21838,0,0,2005,Matthew Leutwyler
15402,0,1410778,2005,Mary Harron
13373,0,6584159,2005,Danny Boyle
25197,0,0,2005,Rémi Bezançon
13802,0,0,2005,Brian W. Cook
10598,3000000,0,2005,Chris Fisher
9814,1500000,0,2005,Philip Adrian Booth
14922,0,0,2005,Don Roos
2151,0,0,2005,Bruce Campbell
14933,0,0,2005,John Hay
292,3000000,11718595,2005,Michel Gondry
18189,0,0,2005,John Asher
24618,14000000,6856989,2005,Scott McGehee
2566,0,0,2005,François Ozon
14228,0,0,2005,Tobe Hooper
34186,0,0,2005,Costa-Gavras
13014,0,0,2005,Brian Flemming
49081,8000000,2019009,2005,Charles Binamé
9288,0,0,2005,Gerry Lively
20771,0,0,2005,Steve Loter
11354,0,0,2005,Mike Binder
20521,0,0,2005,Andy Fickman
6967,7000000,0,2005,Hermine Huntgeburth
17350,0,0,2005,James Huth
98622,0,0,2005,Shane Acker
13498,40000000,0,2005,Stephen Herek
7509,0,10422387,2005,Deepa Mehta
14286,0,0,2005,Eugene Jarecki
18825,0,0,2005,Bruno Solo
25967,5000000,0,2005,Billy O'Brien
24029,0,0,2005,David van Eyssen
24939,0,0,2005,Ellory Elkayem
18070,16000000,0,2005,Alexander Gruszynski
22559,0,0,2005,James Cameron
14147,0,0,2005,David Winkler
3527,11000000,0,2005,Wim Wenders
11214,0,0,2005,Erwin Wagenhofer
17919,15000000,0,2005,Christian Duguay
17868,0,0,2005,Hamish Hamilton
31046,0,0,2005,Robert Harmon
168891,0,0,2005,Jeff Shuter
14644,0,0,2005,Gérard Jugnot
10268,0,0,2005,Isabelle Mergault
16452,0,0,2005,Michael Blieden
27176,0,0,2005,Jane Anderson
28512,0,0,2005,John Putch
16548,0,0,2005,Scott Coffey
14566,0,0,2005,Brett Leonard
24935,0,0,2005,Ellory Elkayem
868,3000000,9879971,2005,Gavin Hood
29595,0,0,2005,Robert Greenwald
14907,0,0,2005,Josh Becker
19521,0,0,2005,Christian Faure
16998,0,0,2005,Emmanuel Carrère
38828,0,0,2005,Craig R. Baxley
15907,12000000,0,2005,Carroll Ballard
13015,0,0,2005,Rocco Urbisci
20604,0,0,2005,Sam Dunn
14788,1600000,0,2005,Steven Soderbergh
13222,0,0,2005,Jeff Feuerzeig
18484,0,634074,2005,Larry Clark
31329,0,0,2005,Pascal Thomas
13739,0,0,2005,Christian Vincent
33081,0,0,2005,Amol Palekar
834,50000000,111340801,2006,Len Wiseman
58,200000000,1065659812,2006,Gore Verbinski
920,120000000,461983149,2006,John Lasseter
36557,150000000,599045960,2006,Martin Campbell
591,125000000,758239851,2006,Ron Howard
9762,12000000,114194847,2006,Anne Fletcher
950,80000000,660940780,2006,Carlos Saldanha
956,150000000,397850012,2006,J.J. Abrams
350,35000000,326551094,2006,David Frankel
1422,90000000,289847354,2006,Martin Scorsese
1581,85000000,194168700,2006,Nancy Meyers
1124,40000000,109676311,2006,Christopher Nolan
1593,110000000,574480841,2006,Shawn Levy
1164,25000000,135330182,2006,Alejandro González Iñárritu
9693,76000000,69959751,2006,Alfonso Cuarón
8275,0,0,2006,Joe Nussbaum
1452,270000000,391081192,2006,Bryan Singer
496,18000000,261572744,2006,Larry Charles
9339,82500000,237681299,2006,Frank Coraci
10010,0,0,2006,Ben Gluck
9767,52000000,204999686,2006,Peyton Reed
388,45000000,184376254,2006,Spike Lee
7518,80000000,155019340,2006,Tim Johnson
1427,50000000,132180323,2006,Tom Tykwer
1372,100000000,170877916,2006,Edward Zwick
7457,0,15309302,2006,Nick Cassavetes
1948,12000000,42931041,2006,Brian Taylor
186,27000000,56308881,2006,Paul McGuigan
9036,40000000,120455994,2006,Frank Marshall
9286,25000000,117719158,2006,James Wong
588,50000000,97607453,2006,Christophe Gans
9655,20000000,33889159,2006,Andy Fickman
1381,35000000,15304890,2006,Darren Aronofsky
9836,100000000,384335608,2006,George Miller
1246,24000000,155721132,2006,Sylvester Stallone
10032,0,6086508,2006,Mort Nathan
11619,149000000,64459316,2006,David Bowers
9904,80000000,37384046,2006,Steve 'Spaz' Williams
7551,75000000,180557550,2006,Tony Scott
2486,100000000,249288105,2006,Stefen Fangmeier
2044,40000000,114830111,2006,Alejandro Agresti
